"year","country","region","religion","population"
2040,China,Asia-Pacific,Other Religions,9580000.0
2040,China,Asia-Pacific,Judaism,0.0
2040,Colombia,Latin America-Caribbean,Christianity,55120000
2040,Colombia,Latin America-Caribbean,Islam,20000.0
2040,Colombia,Latin America-Caribbean,Unaffiliated Religions,4220000.0
2040,Colombia,Latin America-Caribbean,Hinduism,0.0
2040,Colombia,Latin America-Caribbean,Buddhism,0.0
2040,Colombia,Latin America-Caribbean,Folk Religions,510000.0
2040,Colombia,Latin America-Caribbean,Other Religions,50000.0
2040,Colombia,Latin America-Caribbean,Judaism,0.0
2040,Comoros,Sub-Saharan Africa,Christianity,0.0
2040,Comoros,Sub-Saharan Africa,Islam,1490000.0
2040,Comoros,Sub-Saharan Africa,Unaffiliated Religions,0.0
2040,Comoros,Sub-Saharan Africa,Hinduism,0.0
2040,Comoros,Sub-Saharan Africa,Buddhism,0.0
2040,Comoros,Sub-Saharan Africa,Folk Religions,10000.0
2040,Comoros,Sub-Saharan Africa,Other Religions,0.0
2040,Comoros,Sub-Saharan Africa,Judaism,0.0
2040,Congo,Sub-Saharan Africa,Christianity,6800000.0
2040,Congo,Sub-Saharan Africa,Islam,90000.0
2040,Congo,Sub-Saharan Africa,Unaffiliated Religions,600000.0
2040,Congo,Sub-Saharan Africa,Hinduism,0.0
2040,Congo,Sub-Saharan Africa,Buddhism,0.0
2040,Congo,Sub-Saharan Africa,Folk Religions,210000.0
2040,Congo,Sub-Saharan Africa,Other Religions,80000.0
2040,Congo,Sub-Saharan Africa,Judaism,0.0
2040,The Democratic Republic of Congo,Sub-Saharan Africa,Christianity,121850000
2040,The Democratic Republic of Congo,Sub-Saharan Africa,Islam,2090000.0
2040,The Democratic Republic of Congo,Sub-Saharan Africa,Unaffiliated Religions,2150000.0
2040,The Democratic Republic of Congo,Sub-Saharan Africa,Hinduism,70000.0
2040,The Democratic Republic of Congo,Sub-Saharan Africa,Buddhism,0.0
2040,The Democratic Republic of Congo,Sub-Saharan Africa,Folk Religions,930000.0
2040,The Democratic Republic of Congo,Sub-Saharan Africa,Other Religions,160000.0
2040,The Democratic Republic of Congo,Sub-Saharan Africa,Judaism,0.0
2040,Cook Islands,Asia-Pacific,Christianity,20000.0
2040,Cook Islands,Asia-Pacific,Islam,0.0
2040,Cook Islands,Asia-Pacific,Unaffiliated Religions,0.0
2040,Cook Islands,Asia-Pacific,Hinduism,0.0
2040,Cook Islands,Asia-Pacific,Buddhism,0.0
2040,Cook Islands,Asia-Pacific,Folk Religions,0.0
2040,Cook Islands,Asia-Pacific,Other Religions,0.0
2040,Cook Islands,Asia-Pacific,Judaism,0.0
2040,Costa Rica,Latin America-Caribbean,Christianity,5530000.0
2040,Costa Rica,Latin America-Caribbean,Islam,0.0
2040,Costa Rica,Latin America-Caribbean,Unaffiliated Religions,500000.0
2040,Costa Rica,Latin America-Caribbean,Hinduism,0.0
2040,Costa Rica,Latin America-Caribbean,Buddhism,0.0
2040,Costa Rica,Latin America-Caribbean,Folk Religions,50000.0
2040,Costa Rica,Latin America-Caribbean,Other Religions,20000.0
2040,Costa Rica,Latin America-Caribbean,Judaism,0.0
2040,Ivory Coast,Sub-Saharan Africa,Christianity,14660000
2040,Ivory Coast,Sub-Saharan Africa,Islam,12850000
2040,Ivory Coast,Sub-Saharan Africa,Unaffiliated Religions,3000000.0
2040,Ivory Coast,Sub-Saharan Africa,Hinduism,0.0
2040,Ivory Coast,Sub-Saharan Africa,Buddhism,20000.0
2040,Ivory Coast,Sub-Saharan Africa,Folk Religions,3980000.0
2040,Ivory Coast,Sub-Saharan Africa,Other Religions,60000.0
2040,Ivory Coast,Sub-Saharan Africa,Judaism,0.0
2040,Croatia,Europe,Christianity,3710000.0
2040,Croatia,Europe,Islam,70000.0
2040,Croatia,Europe,Unaffiliated Religions,180000.0
2040,Croatia,Europe,Hinduism,0.0
2040,Croatia,Europe,Buddhism,0.0
2040,Croatia,Europe,Folk Religions,0.0
2040,Croatia,Europe,Other Religions,0.0
2040,Croatia,Europe,Judaism,0.0
2040,Cuba,Latin America-Caribbean,Christianity,6080000.0
2040,Cuba,Latin America-Caribbean,Islam,0.0
2040,Cuba,Latin America-Caribbean,Unaffiliated Religions,2440000.0
2040,Cuba,Latin America-Caribbean,Hinduism,20000.0
2040,Cuba,Latin America-Caribbean,Buddhism,0.0
2040,Cuba,Latin America-Caribbean,Folk Religions,1890000.0
2040,Cuba,Latin America-Caribbean,Other Religions,0.0
2040,Cuba,Latin America-Caribbean,Judaism,0.0
2040,Cyprus,Asia-Pacific,Christianity,970000.0
2040,Cyprus,Asia-Pacific,Islam,340000.0
2040,Cyprus,Asia-Pacific,Unaffiliated Religions,40000.0
2040,Cyprus,Asia-Pacific,Hinduism,0.0
2040,Cyprus,Asia-Pacific,Buddhism,10000.0
2040,Cyprus,Asia-Pacific,Folk Religions,0.0
2040,Cyprus,Asia-Pacific,Other Religions,0.0
2040,Cyprus,Asia-Pacific,Judaism,0.0
2040,Czech Republic,Europe,Christianity,1860000.0
2040,Czech Republic,Europe,Islam,70000.0
2040,Czech Republic,Europe,Unaffiliated Religions,8000000.0
2040,Czech Republic,Europe,Hinduism,0.0
2040,Czech Republic,Europe,Buddhism,50000.0
2040,Czech Republic,Europe,Folk Religions,50000.0
2040,Czech Republic,Europe,Other Religions,0.0
2040,Czech Republic,Europe,Judaism,0.0
2040,Denmark,Europe,Christianity,4630000.0
2040,Denmark,Europe,Islam,430000.0
2040,Denmark,Europe,Unaffiliated Religions,660000.0
2040,Denmark,Europe,Hinduism,40000.0
2040,Denmark,Europe,Buddhism,40000.0
2040,Denmark,Europe,Folk Religions,0.0
2040,Denmark,Europe,Other Religions,0.0
2040,Denmark,Europe,Judaism,0.0
2040,Djibouti,Sub-Saharan Africa,Christianity,30000.0
2040,Djibouti,Sub-Saharan Africa,Islam,1360000.0
2040,Djibouti,Sub-Saharan Africa,Unaffiliated Religions,0.0
2040,Djibouti,Sub-Saharan Africa,Hinduism,0.0
2040,Djibouti,Sub-Saharan Africa,Buddhism,0.0
2040,Djibouti,Sub-Saharan Africa,Folk Religions,0.0
2040,Djibouti,Sub-Saharan Africa,Other Religions,0.0
2040,Djibouti,Sub-Saharan Africa,Judaism,0.0
2040,Dominica,Latin America-Caribbean,Christianity,70000.0
2040,Dominica,Latin America-Caribbean,Islam,0.0
2040,Dominica,Latin America-Caribbean,Unaffiliated Religions,0.0
2040,Dominica,Latin America-Caribbean,Hinduism,0.0
2040,Dominica,Latin America-Caribbean,Buddhism,0.0
2040,Dominica,Latin America-Caribbean,Folk Religions,0.0
2040,Dominica,Latin America-Caribbean,Other Religions,0.0
2040,Dominica,Latin America-Caribbean,Judaism,0.0
2040,Dominican Republic,Latin America-Caribbean,Christianity,11650000
2040,Dominican Republic,Latin America-Caribbean,Islam,0.0
2040,Dominican Republic,Latin America-Caribbean,Unaffiliated Religions,1420000.0
2040,Dominican Republic,Latin America-Caribbean,Hinduism,0.0
2040,Dominican Republic,Latin America-Caribbean,Buddhism,0.0
2040,Dominican Republic,Latin America-Caribbean,Folk Religions,120000.0
2040,Dominican Republic,Latin America-Caribbean,Other Religions,10000.0
2040,Dominican Republic,Latin America-Caribbean,Judaism,0.0
2040,Ecuador,Latin America-Caribbean,Christianity,18140000
2040,Ecuador,Latin America-Caribbean,Islam,20000.0
2040,Ecuador,Latin America-Caribbean,Unaffiliated Religions,1110000.0
2040,Ecuador,Latin America-Caribbean,Hinduism,0.0
2040,Ecuador,Latin America-Caribbean,Buddhism,0.0
2040,Ecuador,Latin America-Caribbean,Folk Religions,60000.0
2040,Ecuador,Latin America-Caribbean,Other Religions,0.0
2040,Ecuador,Latin America-Caribbean,Judaism,0.0
2040,Egypt,Middle East-North Africa,Christianity,4670000.0
2040,Egypt,Middle East-North Africa,Islam,111960000
2040,Egypt,Middle East-North Africa,Unaffiliated Religions,0.0
2040,Egypt,Middle East-North Africa,Hinduism,0.0
2040,Egypt,Middle East-North Africa,Buddhism,0.0
2040,Egypt,Middle East-North Africa,Folk Religions,0.0
2040,Egypt,Middle East-North Africa,Other Religions,0.0
2040,Egypt,Middle East-North Africa,Judaism,0.0
2040,El Salvador,Latin America-Caribbean,Christianity,6130000.0
2040,El Salvador,Latin America-Caribbean,Islam,0.0
2040,El Salvador,Latin America-Caribbean,Unaffiliated Religions,800000.0
2040,El Salvador,Latin America-Caribbean,Hinduism,0.0
2040,El Salvador,Latin America-Caribbean,Buddhism,0.0
2040,El Salvador,Latin America-Caribbean,Folk Religions,30000.0
2040,El Salvador,Latin America-Caribbean,Other Religions,20000.0
2040,El Salvador,Latin America-Caribbean,Judaism,0.0
2040,Equatorial Guinea,Sub-Saharan Africa,Christianity,1060000.0
2040,Equatorial Guinea,Sub-Saharan Africa,Islam,50000.0
2040,Equatorial Guinea,Sub-Saharan Africa,Unaffiliated Religions,60000.0
2040,Equatorial Guinea,Sub-Saharan Africa,Hinduism,0.0
2040,Equatorial Guinea,Sub-Saharan Africa,Buddhism,0.0
2040,Equatorial Guinea,Sub-Saharan Africa,Folk Religions,20000.0
2040,Equatorial Guinea,Sub-Saharan Africa,Other Religions,0.0
2040,Equatorial Guinea,Sub-Saharan Africa,Judaism,0.0
2040,Eritrea,Sub-Saharan Africa,Christianity,6140000.0
2040,Eritrea,Sub-Saharan Africa,Islam,3570000.0
2040,Eritrea,Sub-Saharan Africa,Unaffiliated Religions,10000.0
2040,Eritrea,Sub-Saharan Africa,Hinduism,0.0
2040,Eritrea,Sub-Saharan Africa,Buddhism,0.0
2040,Eritrea,Sub-Saharan Africa,Folk Religions,40000.0
2040,Eritrea,Sub-Saharan Africa,Other Religions,0.0
2040,Eritrea,Sub-Saharan Africa,Judaism,0.0
2040,Estonia,Europe,Christianity,440000.0
2040,Estonia,Europe,Islam,0.0
2040,Estonia,Europe,Unaffiliated Religions,670000.0
2040,Estonia,Europe,Hinduism,0.0
2040,Estonia,Europe,Buddhism,0.0
2040,Estonia,Europe,Folk Religions,0.0
2040,Estonia,Europe,Other Religions,0.0
2040,Estonia,Europe,Judaism,0.0
2040,Ethiopia,Sub-Saharan Africa,Christianity,79420000
2040,Ethiopia,Sub-Saharan Africa,Islam,51570000
2040,Ethiopia,Sub-Saharan Africa,Unaffiliated Religions,90000.0
2040,Ethiopia,Sub-Saharan Africa,Hinduism,0.0
2040,Ethiopia,Sub-Saharan Africa,Buddhism,0.0
2040,Ethiopia,Sub-Saharan Africa,Folk Religions,2490000.0
2040,Ethiopia,Sub-Saharan Africa,Other Religions,10000.0
2040,Ethiopia,Sub-Saharan Africa,Judaism,0.0
2040,Faeroe Islands,Europe,Christianity,50000.0
2040,Faeroe Islands,Europe,Islam,0.0
2040,Faeroe Islands,Europe,Unaffiliated Religions,0.0
2040,Faeroe Islands,Europe,Hinduism,0.0
2040,Faeroe Islands,Europe,Buddhism,0.0
2040,Faeroe Islands,Europe,Folk Religions,0.0
2040,Faeroe Islands,Europe,Other Religions,0.0
2040,Faeroe Islands,Europe,Judaism,0.0
2040,Fiji,Asia-Pacific,Christianity,750000.0
2040,Fiji,Asia-Pacific,Islam,70000.0
2040,Fiji,Asia-Pacific,Unaffiliated Religions,0.0
2040,Fiji,Asia-Pacific,Hinduism,320000.0
2040,Fiji,Asia-Pacific,Buddhism,0.0
2040,Fiji,Asia-Pacific,Folk Religions,0.0
2040,Fiji,Asia-Pacific,Other Religions,0.0
2040,Fiji,Asia-Pacific,Judaism,0.0
2040,Finland,Europe,Christianity,4140000.0
2040,Finland,Europe,Islam,140000.0
2040,Finland,Europe,Unaffiliated Religions,1260000.0
2040,Finland,Europe,Hinduism,0.0
2040,Finland,Europe,Buddhism,20000.0
2040,Finland,Europe,Folk Religions,0.0
2040,Finland,Europe,Other Religions,0.0
2040,Finland,Europe,Judaism,0.0
2040,France,Europe,Christianity,32780000
2040,France,Europe,Islam,6750000.0
2040,France,Europe,Unaffiliated Religions,27690000
2040,France,Europe,Hinduism,60000.0
2040,France,Europe,Buddhism,380000.0
2040,France,Europe,Folk Religions,310000.0
2040,France,Europe,Other Religions,130000.0
2040,France,Europe,Judaism,350000.0
2040,French Guiana,Latin America-Caribbean,Christianity,330000.0
2040,French Guiana,Latin America-Caribbean,Islam,0.0
2040,French Guiana,Latin America-Caribbean,Unaffiliated Religions,20000.0
2040,French Guiana,Latin America-Caribbean,Hinduism,0.0
2040,French Guiana,Latin America-Caribbean,Buddhism,0.0
2040,French Guiana,Latin America-Caribbean,Folk Religions,30000.0
2040,French Guiana,Latin America-Caribbean,Other Religions,0.0
2040,French Guiana,Latin America-Caribbean,Judaism,0.0
2040,French Polynesia,Asia-Pacific,Christianity,310000.0
2040,French Polynesia,Asia-Pacific,Islam,0.0
2040,French Polynesia,Asia-Pacific,Unaffiliated Religions,20000.0
2040,French Polynesia,Asia-Pacific,Hinduism,0.0
2040,French Polynesia,Asia-Pacific,Buddhism,0.0
2040,French Polynesia,Asia-Pacific,Folk Religions,0.0
2040,French Polynesia,Asia-Pacific,Other Religions,0.0
2040,French Polynesia,Asia-Pacific,Judaism,0.0
2040,Gabon,Sub-Saharan Africa,Christianity,1920000.0
2040,Gabon,Sub-Saharan Africa,Islam,390000.0
2040,Gabon,Sub-Saharan Africa,Unaffiliated Religions,160000.0
2040,Gabon,Sub-Saharan Africa,Hinduism,0.0
2040,Gabon,Sub-Saharan Africa,Buddhism,0.0
2040,Gabon,Sub-Saharan Africa,Folk Religions,150000.0
2040,Gabon,Sub-Saharan Africa,Other Religions,20000.0
2040,Gabon,Sub-Saharan Africa,Judaism,0.0
2040,Gambia,Sub-Saharan Africa,Christianity,140000.0
2040,Gambia,Sub-Saharan Africa,Islam,3780000.0
2040,Gambia,Sub-Saharan Africa,Unaffiliated Religions,0.0
2040,Gambia,Sub-Saharan Africa,Hinduism,0.0
2040,Gambia,Sub-Saharan Africa,Buddhism,0.0
2040,Gambia,Sub-Saharan Africa,Folk Religions,20000.0
2040,Gambia,Sub-Saharan Africa,Other Religions,0.0
2040,Gambia,Sub-Saharan Africa,Judaism,0.0
2040,Georgia,Europe,Christianity,3220000.0
2040,Georgia,Europe,Islam,500000.0
2040,Georgia,Europe,Unaffiliated Religions,30000.0
2040,Georgia,Europe,Hinduism,0.0
2040,Georgia,Europe,Buddhism,0.0
2040,Georgia,Europe,Folk Religions,0.0
2040,Georgia,Europe,Other Religions,0.0
2040,Georgia,Europe,Judaism,0.0
2040,Germany,Europe,Christianity,45670000
2040,Germany,Europe,Islam,6640000.0
2040,Germany,Europe,Unaffiliated Religions,21290000
2040,Germany,Europe,Hinduism,80000.0
2040,Germany,Europe,Buddhism,250000.0
2040,Germany,Europe,Folk Religions,50000.0
2040,Germany,Europe,Other Religions,100000.0
2040,Germany,Europe,Judaism,200000.0
2040,Ghana,Sub-Saharan Africa,Christianity,30080000
2040,Ghana,Sub-Saharan Africa,Islam,8870000.0
2040,Ghana,Sub-Saharan Africa,Unaffiliated Religions,1570000.0
2040,Ghana,Sub-Saharan Africa,Hinduism,20000.0
2040,Ghana,Sub-Saharan Africa,Buddhism,0.0
2040,Ghana,Sub-Saharan Africa,Folk Religions,2490000.0
2040,Ghana,Sub-Saharan Africa,Other Religions,50000.0
2040,Ghana,Sub-Saharan Africa,Judaism,0.0
2040,Gibraltar,Europe,Christianity,30000.0
2040,Gibraltar,Europe,Islam,0.0
2040,Gibraltar,Europe,Unaffiliated Religions,0.0
2040,Gibraltar,Europe,Hinduism,0.0
2040,Gibraltar,Europe,Buddhism,0.0
2040,Gibraltar,Europe,Folk Religions,0.0
2040,Gibraltar,Europe,Other Religions,0.0
2040,Gibraltar,Europe,Judaism,0.0
2040,Greece,Europe,Christianity,9140000.0
2040,Greece,Europe,Islam,760000.0
2040,Greece,Europe,Unaffiliated Religions,610000.0
2040,Greece,Europe,Hinduism,30000.0
2040,Greece,Europe,Buddhism,0.0
2040,Greece,Europe,Folk Religions,10000.0
2040,Greece,Europe,Other Religions,10000.0
2040,Greece,Europe,Judaism,0.0
2040,Greenland,North America,Christianity,50000.0
2040,Greenland,North America,Islam,0.0
2040,Greenland,North America,Unaffiliated Religions,0.0
2040,Greenland,North America,Hinduism,0.0
2040,Greenland,North America,Buddhism,0.0
2040,Greenland,North America,Folk Religions,0.0
2040,Greenland,North America,Other Religions,0.0
2040,Greenland,North America,Judaism,0.0
2040,Grenada,Latin America-Caribbean,Christianity,140000.0
2040,Grenada,Latin America-Caribbean,Islam,0.0
2040,Grenada,Latin America-Caribbean,Unaffiliated Religions,0.0
2040,Grenada,Latin America-Caribbean,Hinduism,0.0
2040,Grenada,Latin America-Caribbean,Buddhism,0.0
2040,Grenada,Latin America-Caribbean,Folk Religions,0.0
2040,Grenada,Latin America-Caribbean,Other Religions,0.0
2040,Grenada,Latin America-Caribbean,Judaism,0.0
2040,Guadeloupe,Latin America-Caribbean,Christianity,500000.0
2040,Guadeloupe,Latin America-Caribbean,Islam,0.0
2040,Guadeloupe,Latin America-Caribbean,Unaffiliated Religions,10000.0
2040,Guadeloupe,Latin America-Caribbean,Hinduism,0.0
2040,Guadeloupe,Latin America-Caribbean,Buddhism,0.0
2040,Guadeloupe,Latin America-Caribbean,Folk Religions,0.0
2040,Guadeloupe,Latin America-Caribbean,Other Religions,0.0
2040,Guadeloupe,Latin America-Caribbean,Judaism,0.0
2040,Guam,Asia-Pacific,Christianity,220000.0
2040,Guam,Asia-Pacific,Islam,0.0
2040,Guam,Asia-Pacific,Unaffiliated Religions,0.0
2040,Guam,Asia-Pacific,Hinduism,0.0
2040,Guam,Asia-Pacific,Buddhism,0.0
2040,Guam,Asia-Pacific,Folk Religions,0.0
2040,Guam,Asia-Pacific,Other Religions,0.0
2040,Guam,Asia-Pacific,Judaism,0.0
2040,Guatemala,Latin America-Caribbean,Christianity,25160000
2040,Guatemala,Latin America-Caribbean,Islam,0.0
2040,Guatemala,Latin America-Caribbean,Unaffiliated Religions,960000.0
2040,Guatemala,Latin America-Caribbean,Hinduism,0.0
2040,Guatemala,Latin America-Caribbean,Buddhism,0.0
2040,Guatemala,Latin America-Caribbean,Folk Religions,170000.0
2040,Guatemala,Latin America-Caribbean,Other Religions,20000.0
2040,Guatemala,Latin America-Caribbean,Judaism,0.0
2040,Guinea,Sub-Saharan Africa,Christianity,1990000.0
2040,Guinea,Sub-Saharan Africa,Islam,16490000
2040,Guinea,Sub-Saharan Africa,Unaffiliated Religions,350000.0
2040,Guinea,Sub-Saharan Africa,Hinduism,0.0
2040,Guinea,Sub-Saharan Africa,Buddhism,20000.0
2040,Guinea,Sub-Saharan Africa,Folk Religions,510000.0
2040,Guinea,Sub-Saharan Africa,Other Religions,0.0
2040,Guinea,Sub-Saharan Africa,Judaism,0.0
2040,Guinea-Bissau,Sub-Saharan Africa,Christianity,440000.0
2040,Guinea-Bissau,Sub-Saharan Africa,Islam,1250000.0
2040,Guinea-Bissau,Sub-Saharan Africa,Unaffiliated Religions,120000.0
2040,Guinea-Bissau,Sub-Saharan Africa,Hinduism,0.0
2040,Guinea-Bissau,Sub-Saharan Africa,Buddhism,0.0
2040,Guinea-Bissau,Sub-Saharan Africa,Folk Religions,800000.0
2040,Guinea-Bissau,Sub-Saharan Africa,Other Religions,0.0
2040,Guinea-Bissau,Sub-Saharan Africa,Judaism,0.0
2040,Guyana,Latin America-Caribbean,Christianity,730000.0
2040,Guyana,Latin America-Caribbean,Islam,60000.0
2040,Guyana,Latin America-Caribbean,Unaffiliated Religions,20000.0
2040,Guyana,Latin America-Caribbean,Hinduism,200000.0
2040,Guyana,Latin America-Caribbean,Buddhism,0.0
2040,Guyana,Latin America-Caribbean,Folk Religions,0.0
2040,Guyana,Latin America-Caribbean,Other Religions,0.0
2040,Guyana,Latin America-Caribbean,Judaism,0.0
2040,Haiti,Latin America-Caribbean,Christianity,12160000
2040,Haiti,Latin America-Caribbean,Islam,0.0
2040,Haiti,Latin America-Caribbean,Unaffiliated Religions,1550000.0
2040,Haiti,Latin America-Caribbean,Hinduism,0.0
2040,Haiti,Latin America-Caribbean,Buddhism,0.0
2040,Haiti,Latin America-Caribbean,Folk Religions,280000.0
2040,Haiti,Latin America-Caribbean,Other Religions,40000.0
2040,Haiti,Latin America-Caribbean,Judaism,0.0
2040,Honduras,Latin America-Caribbean,Christianity,10120000
2040,Honduras,Latin America-Caribbean,Islam,20000.0
2040,Honduras,Latin America-Caribbean,Unaffiliated Religions,1170000.0
2040,Honduras,Latin America-Caribbean,Hinduism,0.0
2040,Honduras,Latin America-Caribbean,Buddhism,20000.0
2040,Honduras,Latin America-Caribbean,Folk Religions,140000.0
2040,Honduras,Latin America-Caribbean,Other Religions,80000.0
2040,Honduras,Latin America-Caribbean,Judaism,0.0
2040,Hong Kong,Asia-Pacific,Christianity,1360000.0
2040,Hong Kong,Asia-Pacific,Islam,220000.0
2040,Hong Kong,Asia-Pacific,Unaffiliated Religions,4040000.0
2040,Hong Kong,Asia-Pacific,Hinduism,50000.0
2040,Hong Kong,Asia-Pacific,Buddhism,1060000.0
2040,Hong Kong,Asia-Pacific,Folk Religions,1050000.0
2040,Hong Kong,Asia-Pacific,Other Religions,110000.0
2040,Hong Kong,Asia-Pacific,Judaism,0.0
2040,Hungary,Europe,Christianity,6830000.0
2040,Hungary,Europe,Islam,30000.0
2040,Hungary,Europe,Unaffiliated Religions,2040000.0
2040,Hungary,Europe,Hinduism,0.0
2040,Hungary,Europe,Buddhism,0.0
2040,Hungary,Europe,Folk Religions,0.0
2040,Hungary,Europe,Other Religions,0.0
2040,Hungary,Europe,Judaism,0.0
2040,Iceland,Europe,Christianity,360000.0
2040,Iceland,Europe,Islam,0.0
2040,Iceland,Europe,Unaffiliated Religions,20000.0
2040,Iceland,Europe,Hinduism,0.0
2040,Iceland,Europe,Buddhism,0.0
2040,Iceland,Europe,Folk Religions,0.0
2040,Iceland,Europe,Other Religions,0.0
2040,Iceland,Europe,Judaism,0.0
